year,month,day,length,title,file,Topic,Count,topic_1,topic_2,topic_3,topic_4,Topic_Label,length_type_v1,date
2022,6,9,385,Israeli forces kill Palestinian man in occupied West Bank,2022-06-09_4095.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Medium (300–800),2022-06-01
2023,10,27,386,Israeli forces kill four Palestinians in occupied West Bank: WAFA,2023-10-27_2805.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Medium (300–800),2023-10-01
2023,10,27,386,"Ceasefire, pause or truce? What have Israel and Hamas agreed to?",2023-10-27_2808.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Medium (300–800),2023-10-01
2023,10,27,386,Hamas cannot free captives until Israel-Gaza ceasefire: Official,2023-10-27_2809.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Medium (300–800),2023-10-01
2023,10,27,386,A day in the life of families sheltering at Gaza’s al-Shifa Hospital,2023-10-27_2794.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2023-10-01
2023,10,27,386,"My student Yehia Dahdouh survived an Israeli bombing, but his pain is huge",2023-10-27_2795.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2023-10-01
2023,10,27,386,People with disabilities not spared by Israel’s war machine on Gaza Strip,2023-10-27_2796.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2023-10-01
2023,10,27,386,Hamas rejects Israeli claim over installations under al-Shifa hospital,2023-10-27_2791.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-10-01
2023,10,27,386,UN says Gaza Health Ministry death tolls in previous wars ‘credible’,2023-10-27_2793.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Medium (300–800),2023-10-01
2023,10,27,386,Israeli bombing levels a residential square on Gaza City’s Jalaa Street,2023-10-27_2811.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Medium (300–800),2023-10-01
2023,10,27,386,"Israeli air strikes kill dozens in Gaza overnight, Palestinian sources say",2023-10-27_2816.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Medium (300–800),2023-10-01
2024,2,27,386,Biden says Israel-Hamas ‘ceasefire’ imminent: What could a deal look like?,2024-02-27_931.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Medium (300–800),2024-02-01
2022,5,7,387,Israel destroys home of Palestinian accused of killing settler,2022-05-07_4200.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Medium (300–800),2022-05-01
2023,12,31,387,Israel detains Palestinians in renewed West Bank incursions,2023-12-31_1548.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Medium (300–800),2023-12-01
2023,11,3,387,‘Unsafe in own home’: Israeli settlers spread terror in South Hebron Hills,2023-11-03_2613.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Medium (300–800),2023-11-01
2023,11,3,387,Israel kills at least 10 Palestinians in occupied West Bank,2023-11-03_2617.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Medium (300–800),2023-11-01
2023,11,3,387,Veteran Thai politician meets Hamas in Iran to seek captives’ release,2023-11-03_2611.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Medium (300–800),2023-11-01
2023,11,3,387,Israel-Gaza war: What we know about the captives taken by Hamas,2023-11-03_2614.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Medium (300–800),2023-11-01
2023,11,3,387,What’s Israel’s Hannibal Directive? A former Israeli soldier tells all,2023-11-03_2620.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Medium (300–800),2023-11-01
2023,11,3,387,"‘Arrested, tortured and insulted’, say workers returned to Gaza by Israel",2023-11-03_2603.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2023-11-01
2023,11,3,387,A picture and its story: Grief in Gaza and the loss of a child,2023-11-03_2608.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2023-11-01
2023,11,3,387,"Israeli air strike on ambulances kills 15, injures 60, Gaza officials say",2023-11-03_2605.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,12,387,"Israeli raids kill 3 more Palestinians in West Bank, health officials say",2023-11-12_2391.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Medium (300–800),2023-11-01
2023,11,12,387,"In this relentless war, oh how I miss my students",2023-11-12_2385.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2023-11-01
2023,11,12,387,Gaza’s al-Quds Hospital ceases operations amid Israeli attacks,2023-11-12_2381.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,12,387,"Israeli strikes in Gaza kill at least 13, destroy al-Shifa’s cardiac ward",2023-11-12_2386.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,12,387,How are Gaza casualty updates affected by Israeli attacks on hospitals?,2023-11-12_2387.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,12,387,Indonesian staff at Gaza hospital ‘resigned to fate’ as Israelis close in,2023-11-12_2392.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,10,11,387,"Today in Gaza, I no longer believe we’ll get out of Israel’s assault alive",2023-10-11_3214.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2023-10-01
2023,10,11,387,Why is Gaza out of fuel — and what now?,2023-10-11_3216.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-10-01
2023,12,8,387,"Playing with friends, shot dead by Israel: A Jenin boy’s final moments",2023-12-08_1866.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2023-12-01
2023,12,8,387,No end in sight as death toll rises in Gaza and Israel escalates attacks,2023-12-08_1867.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Medium (300–800),2023-12-01
2023,11,21,388,"Hamas, Israel leaders suggest deal is ‘close’ on captives, Gaza truce",2023-11-21_2193.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Medium (300–800),2023-11-01
2023,11,21,388,Intense Israeli air strikes hit Gaza amid growing signs of truce,2023-11-21_2183.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Medium (300–800),2023-11-01
2023,11,21,388,Hospitals in northern Gaza completely out of service: Health official,2023-11-21_2189.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Medium (300–800),2023-11-01
2023,11,14,389,"Amid the ruins, Palestinians struggle to survive in Gaza",2023-11-14_2345.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2023-11-01
2023,11,14,389,Why are Gaza’s hospitals under relentless Israeli attack?,2023-11-14_2335.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,14,389,Gaza’s al-Shifa Hospital forced to bury dead patients in ‘mass grave’,2023-11-14_2336.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,14,389,"Out of medicines, care: Gaza’s cancer patients face death amid Israel war",2023-11-14_2344.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,14,389,Israel’s attacks on hospitals ‘should be investigated as war crimes’: HRW,2023-11-14_2346.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,14,389,Biden says Gaza hospital must be protected as tanks close in,2023-11-14_2352.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2021,5,25,389,Palestinian man killed by Israeli undercover unit in West Bank,2021-05-25_4585.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Medium (300–800),2021-05-01
2021,5,25,389,‘We will not give up’: Palestinians in Gaza rebuild from scratch,2021-05-25_4590.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2021-05-01
2023,10,31,389,Hamas says it will release some foreign hostages in coming days,2023-10-31_2686.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Medium (300–800),2023-10-01
2023,10,31,389,"No privacy, no water: Gaza women use period-delaying pills amid Israel war",2023-10-31_2694.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2023-10-01
2023,10,31,389,"Shopping, queuing for bread, looking for water: Life in Gaza City continues",2023-10-31_2685.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Medium (300–800),2023-10-01
2023,10,31,389,Photos: Dozens killed in Israeli air attack on Jabalia refugee camp in Gaza,2023-10-31_2689.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Medium (300–800),2023-10-01
2023,10,31,389,Dozens killed in Israeli air attack on Jabalia refugee camp: Gaza official,2023-10-31_2693.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Medium (300–800),2023-10-01
2023,10,31,389,"In Rafah, Israeli bombing shatters buildings, shatters lives",2023-10-31_2697.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Medium (300–800),2023-10-01
2024,2,27,389,Biden says Israel-Hamas ‘ceasefire’ imminent: What could a deal look like?,2024-02-27_931.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Medium (300–800),2024-02-01
2023,11,21,390,"Hamas, Israel leaders suggest deal is ‘close’ on captives, Gaza truce",2023-11-21_2193.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Medium (300–800),2023-11-01
2023,11,21,390,Intense Israeli air strikes hit Gaza amid growing signs of truce,2023-11-21_2183.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Medium (300–800),2023-11-01
2023,11,21,390,Hospitals in northern Gaza completely out of service: Health official,2023-11-21_2189.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Medium (300–800),2023-11-01
2023,10,30,390,Illinois man pleads not guilty in killing of Palestinian-American boy,2023-10-30_2712.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Medium (300–800),2023-10-01
2023,10,30,390,The aftermath of Israeli army’s raid in Jenin in occupied West Bank,2023-10-30_2724.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Medium (300–800),2023-10-01
2023,10,30,390,Israeli raids kill five in occupied West Bank,2023-10-30_2725.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Medium (300–800),2023-10-01
2023,10,30,390,Israeli military says it freed captured soldier in Gaza ground operations,2023-10-30_2713.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Medium (300–800),2023-10-01
2023,10,30,390,‘Never seen such atrocities’: Palestine reporters recount Israel war horror,2023-10-30_2715.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2023-10-01
2023,10,30,390,"Bilal went out to harvest his olives, an Israeli settler shot him",2023-10-30_2726.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2023-10-01
2023,10,30,390,"‘Our turn to die’: A Gaza blackout, the roar of Israeli jets and screams",2023-10-30_2731.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2023-10-01
2023,10,30,390,‘I’ve lost contact’: Surviving Israeli bombs amid communications blackout,2023-10-30_2737.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2023-10-01
2023,10,30,390,"At Gaza’s Indonesia Hospital, medics fight to save lives amid Israel raids",2023-10-30_2734.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-10-01
2023,10,30,390,Heavy clashes as Israeli tanks briefly reach Gaza City outskirts,2023-10-30_2732.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Medium (300–800),2023-10-01
2023,10,30,390,"Nameless on Earth, known in heaven: Victims of Israeli bombs buried in Gaza",2023-10-30_2735.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Medium (300–800),2023-10-01
2023,12,25,390,Israel hits Bethlehem in Christmas raids on occupied West Bank,2023-12-25_1613.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Medium (300–800),2023-12-01
2023,12,25,390,Israel’s Netanyahu heckled inside parliament by families of Hamas captives,2023-12-25_1607.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Medium (300–800),2023-12-01
2023,12,25,390,Gaza’s Maghazi refugee camp in ruins after deadly Israeli attack,2023-12-25_1604.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Medium (300–800),2023-12-01
2023,12,25,390,Photos: The staggering human toll of Israel’s war on Gaza,2023-12-25_1614.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Medium (300–800),2023-12-01
2023,11,1,390,‘There are thousands more’: Wounded Palestinians cross into Egypt from Gaza,2023-11-01_2658.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,1,390,‘I’ll walk again’: Hope for injured Palestinians crossing into Egypt,2023-11-01_2662.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2023,11,1,390,Israeli siege forces Gaza’s only cancer hospital to shut amid fuel shortage,2023-11-01_2665.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-11-01
2021,5,19,390,Survivors of Israeli air attacks in Gaza recount grief and loss,2021-05-19_4643.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2021-05-01
2023,10,29,390,More children’s deaths in Gaza in 3 weeks than annual total since 2019: NGO,2023-10-29_2746.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-10-01
2023,10,29,390,Palestine Red Crescent says Israel orders evacuation of al-Quds Hospital,2023-10-29_2753.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Medium (300–800),2023-10-01
2024,4,5,390,Israeli fire ‘most likely’ killed woman taken captive on October 7: Army,2024-04-05_128.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Medium (300–800),2024-04-01
2021,11,21,391,"Palestinian, Israeli killed in Jerusalem shooting",2021-11-21_4317.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Medium (300–800),2021-11-01
2023,10,11,391,"Today in Gaza, I no longer believe we’ll get out of Israel’s assault alive",2023-10-11_3214.txt,2,136,my,her,she,we,"my, her, she, we",Medium (300–800),2023-10-01
